transaction_id,date,district,asset_type,transaction_value_aed,size_sqm,price_per_sqm,buyer_type
TXN-00939,2023-10-22,Al Maqta,retail,3859000,406,9505,fund
TXN-01326,2023-10-22,Al Maryah Island,apartment,6535000,259,25231,fund
TXN-01631,2023-10-22,Al Ghadeer,villa,2335000,255,9156,fund
TXN-01725,2023-10-22,Mussafah,villa,2604000,362,7192,corporate
TXN-02882,2023-10-22,Mussafah,retail,2976000,337,8831,corporate
TXN-04027,2023-10-22,Masdar City,land,97784000,25531,3830,corporate
TXN-04661,2023-10-22,Al Maqta,retail,4821000,425,11343,fund
TXN-00157,2023-10-23,Saadiyat Island,warehouse,21571000,4356,4952,fund
TXN-01506,2023-10-23,Al Ghadeer,apartment,1493000,249,5995,individual
TXN-00123,2023-10-24,Al Reef,apartment,1034000,166,6231,fund
TXN-00302,2023-10-24,Al Zahiyah,villa,5625000,412,13654,developer
TXN-04438,2023-10-24,Al Raha Beach,retail,1676000,66,25387,individual
TXN-04490,2023-10-24,Khalifa City,hotel,59291000,10567,5611,individual
TXN-03624,2023-10-25,Masdar City,apartment,2771000,223,12425,fund
TXN-04126,2023-10-25,Saadiyat Island,apartment,1647000,80,20590,individual
TXN-00086,2023-10-26,Al Reef,land,57511000,26345,2183,individual
TXN-00723,2023-10-26,Mohammed Bin Zayed City,townhouse,2533000,264,9594,corporate
TXN-02714,2023-10-26,Mohammed Bin Zayed City,retail,8084000,772,10472,individual
TXN-04077,2023-10-26,Masdar City,villa,9131000,653,13983,fund
TXN-00269,2023-10-27,Al Bahia,apartment,404000,78,5181,fund
TXN-00903,2023-10-27,Al Zahiyah,warehouse,8819000,3483,2532,fund
TXN-01358,2023-10-27,Al Khalidiyah,land,22567000,4399,5130,corporate
TXN-01441,2023-10-27,Khalifa City,warehouse,10089000,4425,2280,individual
TXN-01577,2023-10-27,Khalifa City,apartment,748000,93,8042,individual
TXN-02665,2023-10-27,Saadiyat Island,apartment,4906000,260,18869,fund
TXN-03167,2023-10-27,Al Raha Beach,villa,13783000,689,20005,developer
TXN-04063,2023-10-27,Masdar City,hotel,48293000,5092,9484,fund
TXN-00536,2023-10-28,Masdar City,villa,3935000,353,11146,individual
TXN-02521,2023-10-28,Al Raha Beach,warehouse,22839000,5114,4466,developer
TXN-03006,2023-10-28,Saadiyat Island,apartment,1406000,78,18024,individual
TXN-03032,2023-10-28,Al Reem Island,townhouse,3502000,293,11953,individual
TXN-03605,2023-10-28,Yas Island,apartment,2726000,139,19613,fund
TXN-04080,2023-10-28,Al Zahiyah,warehouse,4297000,2344,1833,fund
TXN-04731,2023-10-28,Al Shamkha,apartment,1366000,187,7307,fund
TXN-00987,2023-10-29,Al Maqta,apartment,1316000,106,12411,individual
TXN-01101,2023-10-29,Masdar City,retail,4446000,327,13596,corporate
TXN-01760,2023-10-29,Al Bahia,apartment,709000,82,8646,individual
TXN-02095,2023-10-29,Zayed City,land,70723000,17774,3979,individual
TXN-02617,2023-10-29,Al Khalidiyah,hotel,44138000,4845,9110,individual
TXN-03705,2023-10-29,Al Khalidiyah,villa,6214000,439,14155,individual
TXN-03991,2023-10-29,Yas Island,warehouse,25469000,5106,4988,individual
TXN-01178,2023-10-30,Yas Island,land,155727000,26120,5962,fund
TXN-03155,2023-10-30,Al Bateen,warehouse,12710000,2706,4697,individual
TXN-03156,2023-10-30,Danet Abu Dhabi,hotel,60871000,7799,7805,corporate
TXN-04610,2023-10-30,Masdar City,villa,10715000,666,16089,individual
TXN-02674,2023-10-31,Al Bahia,townhouse,2650000,343,7725,fund
TXN-01106,2023-11-01,Mussafah,retail,1358000,238,5705,individual
TXN-01039,2023-11-02,Masdar City,villa,3806000,270,14095,fund
TXN-01340,2023-11-02,Mussafah,land,45795000,21520,2128,fund
TXN-01753,2023-11-02,Al Bahia,retail,8104000,834,9717,individual
TXN-00177,2023-11-03,Corniche,villa,8988000,606,14831,corporate
TXN-00227,2023-11-03,Khalifa City,retail,8672000,850,10202,fund
TXN-02145,2023-11-03,Mussafah,office,3157000,578,5462,developer
TXN-02485,2023-11-03,Al Bahia,townhouse,3295000,346,9524,developer
TXN-03455,2023-11-03,Al Maqta,villa,5546000,545,10177,individual
TXN-03031,2023-11-04,Mussafah,land,35664000,16101,2215,fund
TXN-03889,2023-11-04,Al Shamkha,warehouse,7168000,3718,1928,corporate
TXN-04230,2023-11-04,Al Maryah Island,warehouse,26405000,4316,6118,fund
TXN-04730,2023-11-04,Saadiyat Island,office,5381000,234,22995,developer
TXN-03981,2023-11-05,Danet Abu Dhabi,office,2960000,266,11127,individual
TXN-02081,2023-11-06,Masdar City,office,6610000,575,11495,individual
TXN-03131,2023-11-06,Al Reef,retail,4041000,560,7216,corporate
TXN-04461,2023-11-06,Al Bateen,villa,6859000,469,14625,fund
TXN-04852,2023-11-06,Al Reef,retail,877000,89,9853,individual
TXN-00431,2023-11-07,Yas Island,villa,6188000,308,20090,corporate
TXN-00682,2023-11-07,Zayed City,retail,2428000,219,11089,corporate
TXN-01157,2023-11-07,Al Maryah Island,apartment,1821000,68,26786,individual
TXN-03526,2023-11-07,Al Reef,land,67477000,28775,2345,developer
TXN-03574,2023-11-07,Danet Abu Dhabi,retail,909000,69,13174,developer
TXN-04059,2023-11-08,Al Zahiyah,retail,881000,63,13985,corporate
TXN-00990,2023-11-09,Al Khalidiyah,townhouse,3022000,212,14253,individual
TXN-01856,2023-11-09,Masdar City,apartment,2219000,134,16563,individual
TXN-02292,2023-11-09,Saadiyat Island,apartment,3901000,212,18399,individual
TXN-04876,2023-11-09,Al Shamkha,land,21139000,7980,2649,individual
TXN-00612,2023-11-10,Al Raha Beach,retail,21284000,856,24865,corporate
TXN-01398,2023-11-10,Masdar City,retail,6901000,619,11149,corporate
TXN-03087,2023-11-10,Al Bateen,warehouse,25285000,5731,4412,fund
TXN-03496,2023-11-10,Saadiyat Island,apartment,5436000,221,24599,corporate
TXN-03673,2023-11-10,Corniche,retail,13137000,645,20368,developer
TXN-02481,2023-11-11,Al Shamkha,apartment,1464000,141,10384,individual
TXN-03134,2023-11-11,Al Reem Island,apartment,1105000,76,14544,fund
TXN-03909,2023-11-12,Al Maqta,villa,5294000,649,8157,individual
TXN-04915,2023-11-12,Masdar City,villa,4284000,289,14822,developer
TXN-00131,2023-11-13,Al Khalidiyah,apartment,2140000,184,11631,individual
TXN-00460,2023-11-13,Al Raha Beach,office,17333000,802,21612,fund
TXN-04102,2023-11-13,Mussafah,apartment,1914000,207,9248,developer
TXN-04131,2023-11-13,Khalifa City,apartment,1823000,191,9543,individual
TXN-04202,2023-11-13,Corniche,apartment,1545000,96,16095,fund
TXN-02052,2023-11-14,Al Bateen,villa,16231000,672,24154,individual
TXN-02124,2023-11-14,Al Khalidiyah,office,9555000,513,18626,individual
TXN-02393,2023-11-14,Masdar City,apartment,835000,86,9710,corporate
TXN-03399,2023-11-14,Al Shamkha,land,77069000,29814,2585,individual
TXN-00294,2023-11-15,Al Ghadeer,office,6427000,958,6709,fund
TXN-01315,2023-11-15,Mussafah,apartment,776000,171,4537,corporate
TXN-01459,2023-11-16,Al Bahia,warehouse,10563000,3508,3011,corporate
TXN-01915,2023-11-16,Corniche,land,64216000,10486,6124,developer
TXN-00329,2023-11-17,Corniche,retail,15229000,674,22595,corporate
TXN-00739,2023-11-17,Mussafah,apartment,473000,65,7275,individual
TXN-02572,2023-11-17,Al Shamkha,retail,6941000,734,9457,individual
TXN-02804,2023-11-17,Al Reem Island,apartment,2567000,220,11668,corporate
TXN-03401,2023-11-17,Al Khalidiyah,office,6243000,431,14485,individual
TXN-00500,2023-11-18,Khalifa City,office,3600000,381,9450,developer
TXN-02654,2023-11-19,Al Zahiyah,retail,9896000,646,15319,corporate
TXN-03643,2023-11-19,Zayed City,apartment,2020000,205,9854,developer
TXN-04089,2023-11-19,Al Zahiyah,apartment,1177000,108,10898,fund
TXN-01437,2023-11-20,Danet Abu Dhabi,townhouse,5599000,334,16763,individual
TXN-02478,2023-11-20,Zayed City,apartment,1150000,160,7186,individual
TXN-04151,2023-11-20,Khalifa City,retail,10240000,885,11571,individual
TXN-02959,2023-11-21,Al Zahiyah,warehouse,16432000,4234,3881,corporate
TXN-04428,2023-11-21,Al Raha Beach,warehouse,14091000,4325,3258,individual
TXN-00250,2023-11-22,Al Shamkha,retail,9565000,779,12278,corporate
TXN-00663,2023-11-22,Masdar City,land,99011000,28799,3438,individual
TXN-01372,2023-11-22,Al Raha Beach,villa,6812000,381,17879,corporate
TXN-01680,2023-11-22,Mohammed Bin Zayed City,villa,6312000,654,9652,fund
TXN-01790,2023-11-22,Mohammed Bin Zayed City,apartment,1218000,121,10066,developer
TXN-03422,2023-11-22,Al Shamkha,apartment,1897000,254,7467,individual
TXN-03513,2023-11-22,Saadiyat Island,townhouse,8399000,333,25221,fund
TXN-04971,2023-11-22,Zayed City,apartment,1104000,104,10611,individual
TXN-00752,2023-11-23,Al Khalidiyah,land,67756000,9515,7121,fund
TXN-01684,2023-11-23,Al Reef,retail,6567000,811,8097,corporate
TXN-01905,2023-11-23,Al Khalidiyah,villa,5671000,331,17132,individual
TXN-00598,2023-11-24,Danet Abu Dhabi,warehouse,13150000,4485,2932,fund
TXN-01330,2023-11-24,Yas Island,apartment,1227000,92,13334,developer
TXN-01917,2023-11-24,Al Reem Island,apartment,1246000,63,19777,individual
TXN-02162,2023-11-24,Yas Island,townhouse,2418000,182,13284,individual
TXN-00569,2023-11-25,Corniche,hotel,96293000,9858,9768,individual
TXN-02663,2023-11-25,Al Ghadeer,land,62765000,29945,2096,corporate
TXN-02936,2023-11-25,Al Maryah Island,apartment,1834000,69,26575,developer
TXN-03122,2023-11-25,Al Ghadeer,townhouse,1676000,196,8553,individual
TXN-03486,2023-11-25,Mussafah,land,57426000,28040,2048,corporate
TXN-01094,2023-11-26,Masdar City,villa,4781000,302,15831,corporate
TXN-01464,2023-11-26,Zayed City,villa,5919000,624,9485,corporate
TXN-03038,2023-11-26,Al Maryah Island,villa,10772000,521,20675,fund
TXN-03509,2023-11-26,Al Maryah Island,apartment,4029000,201,20044,individual
TXN-00491,2023-11-27,Al Maryah Island,townhouse,5373000,294,18277,developer
TXN-02218,2023-11-27,Masdar City,townhouse,3473000,300,11577,individual
TXN-03130,2023-11-27,Al Bahia,villa,2643000,275,9611,corporate
TXN-03503,2023-11-27,Al Maqta,villa,6344000,529,11993,developer
TXN-04426,2023-11-27,Al Ghadeer,land,53710000,29756,1805,individual
TXN-04508,2023-11-27,Al Reef,land,73444000,27374,2683,fund
TXN-00277,2023-11-28,Corniche,apartment,1584000,120,13204,individual
TXN-00514,2023-11-28,Al Maqta,villa,5215000,493,10578,individual
TXN-00658,2023-11-28,Mussafah,apartment,1113000,206,5404,developer
TXN-01826,2023-11-28,Corniche,apartment,1495000,87,17183,corporate
TXN-02431,2023-11-28,Danet Abu Dhabi,office,3435000,237,14495,individual
TXN-02829,2023-11-28,Danet Abu Dhabi,apartment,836000,78,10713,fund
TXN-03695,2023-11-28,Al Maryah Island,land,83370000,8556,9744,fund
TXN-04111,2023-11-28,Al Maryah Island,land,52762000,6993,7545,developer
TXN-04771,2023-11-28,Al Zahiyah,apartment,3065000,187,16393,corporate
TXN-01524,2023-11-29,Yas Island,apartment,3845000,221,17397,fund
TXN-02579,2023-11-29,Zayed City,apartment,1610000,189,8518,developer
TXN-03837,2023-11-29,Danet Abu Dhabi,hotel,49224000,6669,7381,developer
TXN-04065,2023-11-29,Saadiyat Island,villa,14307000,583,24540,individual
TXN-04947,2023-11-29,Corniche,townhouse,5408000,344,15720,fund
TXN-00528,2023-11-30,Al Khalidiyah,villa,4859000,328,14815,individual
TXN-02455,2023-11-30,Mussafah,townhouse,2354000,314,7498,individual
TXN-03062,2023-11-30,Al Ghadeer,warehouse,10200000,5651,1805,developer
TXN-03402,2023-11-30,Al Reem Island,office,2729000,211,12934,individual
TXN-03453,2023-11-30,Al Maqta,villa,2422000,279,8681,corporate
TXN-04193,2023-11-30,Al Maqta,townhouse,2295000,216,10624,corporate
TXN-01734,2023-12-01,Al Reem Island,land,24026000,6958,3453,developer
TXN-02673,2023-12-01,Al Reef,apartment,1182000,165,7165,individual
TXN-01681,2023-12-02,Masdar City,apartment,2136000,134,15944,individual
TXN-01838,2023-12-02,Al Ghadeer,apartment,726000,107,6784,developer
TXN-02005,2023-12-02,Al Reem Island,apartment,2669000,208,12832,developer
TXN-02910,2023-12-02,Mohammed Bin Zayed City,villa,3508000,341,10288,individual
TXN-04858,2023-12-02,Mussafah,office,6723000,1244,5404,developer
TXN-04938,2023-12-02,Al Maqta,office,3159000,255,12390,fund
TXN-01298,2023-12-03,Khalifa City,apartment,1056000,87,12136,individual
TXN-01697,2023-12-03,Saadiyat Island,office,15995000,625,25592,individual
TXN-02066,2023-12-03,Al Zahiyah,apartment,2114000,170,12434,individual
TXN-01347,2023-12-04,Al Ghadeer,apartment,845000,146,5790,corporate
TXN-02273,2023-12-04,Saadiyat Island,apartment,3240000,191,16963,individual
TXN-02716,2023-12-04,Al Bahia,townhouse,1300000,188,6916,corporate
TXN-03127,2023-12-04,Al Reem Island,villa,6807000,403,16892,individual
TXN-04616,2023-12-04,Al Khalidiyah,villa,9355000,618,15138,individual
TXN-01426,2023-12-05,Khalifa City,land,46123000,11411,4042,corporate
TXN-02790,2023-12-05,Yas Island,warehouse,24689000,5942,4155,individual
TXN-02985,2023-12-05,Yas Island,villa,9236000,411,22473,corporate
TXN-01710,2023-12-06,Al Khalidiyah,retail,2867000,149,19244,individual
TXN-01711,2023-12-06,Al Raha Beach,land,107011000,17002,6294,fund
TXN-03101,2023-12-06,Mohammed Bin Zayed City,retail,4794000,465,10309,corporate
TXN-03324,2023-12-06,Mussafah,office,5989000,813,7367,individual
TXN-03441,2023-12-06,Khalifa City,townhouse,3816000,343,11124,individual
TXN-04045,2023-12-06,Zayed City,apartment,1476000,140,10540,individual
TXN-04888,2023-12-06,Corniche,apartment,3654000,240,15224,individual
TXN-00022,2023-12-07,Al Raha Beach,hotel,40165000,4443,9040,developer
TXN-01128,2023-12-07,Al Zahiyah,townhouse,3178000,247,12866,individual
TXN-01615,2023-12-07,Yas Island,retail,17667000,890,19851,fund
TXN-04019,2023-12-07,Al Bateen,apartment,4370000,211,20710,fund
TXN-03129,2023-12-08,Al Raha Beach,townhouse,3303000,276,11969,fund
TXN-03243,2023-12-08,Yas Island,land,67344000,12757,5279,corporate
TXN-04057,2023-12-08,Al Raha Beach,office,15092000,748,20176,individual
TXN-04310,2023-12-08,Saadiyat Island,land,103151000,13594,7588,corporate
TXN-04604,2023-12-08,Khalifa City,apartment,2124000,229,9276,individual
TXN-04649,2023-12-08,Al Bahia,apartment,2077000,248,8375,corporate
TXN-00886,2023-12-09,Al Maryah Island,apartment,3186000,184,17315,individual
TXN-02375,2023-12-09,Mohammed Bin Zayed City,retail,862000,60,14367,individual
TXN-03543,2023-12-09,Corniche,apartment,2650000,162,16360,developer
TXN-04011,2023-12-09,Khalifa City,office,5447000,462,11791,individual
TXN-00179,2023-12-10,Al Zahiyah,villa,3511000,270,13003,developer
TXN-00443,2023-12-10,Yas Island,hotel,96421000,10069,9576,corporate
TXN-02902,2023-12-10,Zayed City,villa,6784000,615,11031,corporate
TXN-03856,2023-12-10,Al Reem Island,villa,6363000,430,14798,corporate
TXN-04070,2023-12-10,Al Zahiyah,land,84323000,19160,4401,individual
TXN-04744,2023-12-10,Al Maqta,land,31130000,11564,2692,individual
TXN-01731,2023-12-11,Mohammed Bin Zayed City,hotel,52430000,10376,5053,corporate
TXN-02595,2023-12-11,Mohammed Bin Zayed City,hotel,65785000,10303,6385,individual
TXN-02904,2023-12-11,Al Maryah Island,villa,19373000,661,29309,developer
TXN-03449,2023-12-11,Corniche,apartment,1382000,98,14100,individual
TXN-04130,2023-12-11,Saadiyat Island,retail,7252000,242,29968,individual
TXN-02895,2023-12-12,Mussafah,apartment,1451000,242,5995,fund
TXN-02039,2023-12-13,Zayed City,retail,2195000,252,8709,corporate
TXN-03033,2023-12-13,Al Ghadeer,warehouse,8554000,5635,1518,corporate
TXN-03550,2023-12-13,Danet Abu Dhabi,retail,3721000,246,15127,fund
TXN-03926,2023-12-13,Al Zahiyah,office,13649000,949,14382,developer
TXN-04351,2023-12-13,Khalifa City,apartment,2188000,240,9116,individual
TXN-04559,2023-12-13,Zayed City,office,13277000,1259,10546,individual
TXN-00709,2023-12-14,Yas Island,apartment,3307000,220,15032,corporate
TXN-02420,2023-12-14,Al Maqta,townhouse,1593000,197,8087,corporate
TXN-03552,2023-12-14,Mohammed Bin Zayed City,hotel,35321000,6820,5179,corporate
TXN-03681,2023-12-14,Al Zahiyah,warehouse,9092000,3169,2869,fund
TXN-01230,2023-12-15,Al Ghadeer,villa,2795000,411,6800,individual
TXN-02743,2023-12-15,Al Ghadeer,townhouse,1760000,252,6983,developer
TXN-03462,2023-12-15,Masdar City,office,7971000,810,9841,individual
TXN-03929,2023-12-15,Al Khalidiyah,villa,11313000,541,20912,individual
TXN-00249,2023-12-16,Mohammed Bin Zayed City,retail,3457000,325,10637,individual
TXN-03581,2023-12-16,Khalifa City,retail,7844000,601,13052,individual
TXN-04385,2023-12-16,Corniche,retail,8041000,425,18919,developer
TXN-02347,2023-12-17,Al Bahia,apartment,1678000,227,7390,individual
TXN-00407,2023-12-18,Al Maryah Island,villa,12461000,452,27569,individual
TXN-03108,2023-12-18,Al Bahia,townhouse,3433000,350,9809,corporate
TXN-00481,2023-12-19,Al Shamkha,townhouse,1880000,181,10386,developer
TXN-01518,2023-12-19,Corniche,office,16417000,937,17521,individual
TXN-01742,2023-12-19,Al Ghadeer,apartment,958000,150,6384,corporate
TXN-02337,2023-12-19,Al Maryah Island,villa,16867000,622,27118,individual
TXN-02979,2023-12-19,Al Maryah Island,land,167153000,21345,7831,individual
TXN-04239,2023-12-19,Mohammed Bin Zayed City,land,64361000,25601,2514,individual
TXN-02426,2023-12-20,Corniche,apartment,1646000,104,15825,individual
TXN-02849,2023-12-20,Saadiyat Island,retail,7137000,211,33824,individual
TXN-00392,2023-12-22,Al Maqta,apartment,2141000,252,8496,individual
TXN-01717,2023-12-22,Al Maryah Island,retail,4989000,238,20963,corporate
TXN-01827,2023-12-22,Mussafah,land,62458000,26910,2321,fund
TXN-03457,2023-12-22,Saadiyat Island,retail,12079000,475,25430,developer
TXN-03782,2023-12-22,Al Bateen,land,27218000,5118,5318,individual
TXN-04979,2023-12-22,Mussafah,apartment,1038000,202,5140,corporate
TXN-00028,2023-12-24,Al Reef,townhouse,1342000,202,6644,corporate
TXN-01067,2023-12-24,Mussafah,warehouse,3956000,2356,1679,corporate
TXN-02004,2023-12-24,Masdar City,apartment,2581000,233,11078,individual
TXN-03405,2023-12-24,Al Bateen,hotel,64493000,5254,12275,fund
TXN-00557,2023-12-25,Al Bahia,apartment,1035000,141,7339,developer
TXN-01227,2023-12-25,Al Bahia,office,5949000,669,8892,corporate
TXN-01495,2023-12-25,Yas Island,land,139360000,26919,5177,individual
TXN-01801,2023-12-25,Al Raha Beach,villa,4207000,250,16829,corporate
TXN-02340,2023-12-25,Zayed City,townhouse,2970000,269,11040,fund
TXN-02484,2023-12-25,Al Bahia,office,6704000,729,9196,corporate
TXN-04155,2023-12-25,Al Ghadeer,apartment,1788000,245,7298,corporate
TXN-01063,2023-12-26,Al Bahia,apartment,1976000,227,8705,individual
TXN-01848,2023-12-26,Corniche,apartment,2761000,202,13669,individual
TXN-04029,2023-12-26,Al Raha Beach,hotel,80145000,10544,7601,fund
TXN-04079,2023-12-26,Al Shamkha,apartment,597000,100,5966,corporate
TXN-04719,2023-12-26,Al Zahiyah,villa,4086000,379,10782,corporate
TXN-01839,2023-12-27,Khalifa City,hotel,65539000,11054,5929,individual
TXN-04557,2023-12-27,Al Bahia,villa,3118000,346,9013,corporate
TXN-01300,2023-12-28,Al Bahia,retail,5651000,379,14909,developer
TXN-03126,2023-12-28,Al Khalidiyah,apartment,1322000,78,16948,individual
TXN-04297,2023-12-28,Al Ghadeer,villa,3887000,501,7759,corporate
TXN-01502,2023-12-29,Masdar City,apartment,1320000,134,9848,individual
TXN-02067,2023-12-29,Al Raha Beach,apartment,2305000,195,11819,corporate
TXN-02136,2023-12-29,Al Khalidiyah,apartment,2306000,123,18752,corporate
TXN-02684,2023-12-29,Al Zahiyah,office,1642000,145,11324,fund
TXN-03985,2023-12-29,Mussafah,apartment,706000,91,7753,individual
TXN-04550,2023-12-29,Al Bateen,apartment,3065000,191,16047,developer
TXN-01496,2023-12-30,Al Reem Island,hotel,52528000,8228,6384,fund
TXN-04272,2023-12-30,Al Reem Island,hotel,41933000,6655,6301,corporate
TXN-04418,2023-12-30,Al Zahiyah,warehouse,12354000,3763,3283,individual
TXN-04886,2023-12-30,Saadiyat Island,villa,15755000,674,23375,corporate
